type,name,res_id,src,value,fuzzy
field,"company.employee.children,employee",0,Employee,Сотрудник,0
field,"company.employee.children,gender",0,Gender,Пол,0
field,"company.employee.children,name",0,Full Name,Полное наименование,0
field,"company.employee.children,place",0,Place of Study,Место учёбы,0
field,"company.employee.children,rec_name",0,Name,Наименование,0
field,"company.employee.education,date_end",0,End date,Дата окончания,0
field,"company.employee.education,date_start",0,Start date,Дата начала,0
field,"company.employee.education,employee",0,Employee,Сотрудник,0
field,"company.employee.education,name",0,Education Name,Наименование образовательного учреждения,0
field,"company.employee.education,prof_education",0,Profession Education,Профессия,0
field,"company.employee.education,rec_name",0,Name,Наименование,0
field,"company.employee.experience,company",0,Company,Учетные организации,0
field,"company.employee.experience,date_end",0,End date,Дата окончания,0
field,"company.employee.experience,date_start",0,Start date,Дата начала,0
field,"company.employee.experience,employee",0,Employee,Сотрудник,0
field,"company.employee.experience,function",0,Function,Функция,0
field,"company.employee.experience,rec_name",0,Name,Наименование,0
field,"company.employee.properties,active",0,Active,Действующий,0
field,"company.employee.properties,employee",0,Employee,Сотрудник,0
field,"company.employee.properties,key",0,Type value,Тип значения,0
field,"company.employee.properties,rec_name",0,Name,Наименование,0
field,"company.employee.properties,value",0,Value,Значение,0
field,"company.job_function,company",0,Company,Учетные организации,0
field,"company.job_function,name",0,Name,Наименование,0
field,"company.job_function,note",0,Notes,Комментарии,0
field,"company.job_function,notes",0,Notes,Комментарии,0
field,"company.job_function,pay_period",0,Salary Period,Расчетный период ,0
field,"company.job_function,premium",0,Premium,Премия,0
field,"company.job_function,rec_name",0,Name,Наименование,0
field,"company.job_function,salary",0,Salary,Оклад,0
field,"company.job_function,shortname",0,Short Name,Кратко,0
field,"company.job_function,type_timesheet",0,Type Timesheet,Тип ,0
field,"ekd.company.department,active",0,Active,Действующий,0
field,"ekd.company.department,as_stock",0,As Stock,Как Склад,0
field,"ekd.company.department,chief",0,Chief of Division,Начальник подразделения,0
field,"ekd.company.department,childs",0,Subdivision,Подчиненные подразделения,0
field,"ekd.company.department,code",0,Code,Код подразделения,0
field,"ekd.company.department,company",0,Company,Учет.орг.,0
field,"ekd.company.department,employees",0,Employees of department,Сотрудники подразделения,0
field,"ekd.company.department,end_date",0,Date End,Дата окончания,0
field,"ekd.company.department,name",0,Name,Наименование,0
field,"ekd.company.department,note",0,Note,Комментарий,0
field,"ekd.company.department,parent",0,Parent,Основной,0
field,"ekd.company.department,rec_name",0,Name,Наименование,0
field,"ekd.company.department,shortname",0,ShortName,Кратко,0
field,"ekd.company.department,start_date",0,Date Start,Дата начала,0
field,"ekd.company.department,state",0,State,Статус,0
field,"ekd.company.department,type_department",0,Type,Тип подразделения,0
field,"ekd.company.department.stock,department",0,Department,Подразделение,0
field,"ekd.company.department.stock,rec_name",0,Name,Наименование,0
field,"ekd.company.employee.account,active",0,Active,Действующий,0
field,"ekd.company.employee.account,employee",0,Employee,Сотрудник,0
field,"ekd.company.employee.account,rec_name",0,Name,Наименование,0
field,"ekd.company.employee.account,staff_list",0,Staff list,Штатное расписание,0
field,"ekd.company.employee.account,state",0,State,Состояние,0
field,"ekd.company.employee.account,work_rate",0,Number of bets,Кол-во ставок,0
field,"ekd.company.employee.category,active",0,Active,Действующий,0
field,"ekd.company.employee.category,childs",0,Children,Подчиненый,0
field,"ekd.company.employee.category,name",0,Name,Наименование,0
field,"ekd.company.employee.category,parent",0,Parent,Основной,0
field,"ekd.company.employee.category,rec_name",0,Name,Наименование,0
field,"ekd.company.employee.category,shortname",0,ShortName,Кратко,0
field,"ekd.company.job_function,company",0,Company,Учет.орг.,0
field,"ekd.company.job_function,name",0,Name,Наименование,0
field,"ekd.company.job_function,note",0,Note,Комментарий,0
field,"ekd.company.job_function,pay_period",0,Salary Period,Расчетный период ,0
field,"ekd.company.job_function,premium",0,Premium,Премия,0
field,"ekd.company.job_function,rec_name",0,Name,Наименование,0
field,"ekd.company.job_function,salary",0,Salary,Расчет заработной платы сотрудников,0
field,"ekd.company.job_function,shortname",0,Short Name,Кратко,0
field,"ekd.company.job_function,type_timesheet",0,Type Timesheet,Тип ,0
field,"ekd.company.staff,active",0,Active,Действующий,0
field,"ekd.company.staff,company",0,Company,Учет.орг.,0
field,"ekd.company.staff,end_date",0,End Date,Дата окончания,0
field,"ekd.company.staff,line",0,Lines,Строки,0
field,"ekd.company.staff,name",0,Name,Наименование,0
field,"ekd.company.staff,rec_name",0,Name,Наименование,0
field,"ekd.company.staff,start_date",0,Start Date,Дата начала,0
field,"ekd.company.staff,state",0,State,Статус,0
field,"ekd.company.staff_list,active",0,Active,Действующий,0
field,"ekd.company.staff_list,category",0,Category,Категории,0
field,"ekd.company.staff_list,company",0,Company,Учет.орг.,0
field,"ekd.company.staff_list,department",0,Department,Подразделение,0
field,"ekd.company.staff_list,end_date",0,End Date,Дата окончания,0
field,"ekd.company.staff_list,free_rate",0,Free of bets,Свобод. ставки,0
field,"ekd.company.staff_list,job_function",0,Job function,Должность,0
field,"ekd.company.staff_list,name",0,Name,Наименование,0
field,"ekd.company.staff_list,note",0,Note,Комментарий,0
field,"ekd.company.staff_list,payroll",0,Payroll,,0
field,"ekd.company.staff_list,personal",0,Employee,Сотрудник,0
field,"ekd.company.staff_list,rate_payroll",0,Rate payroll,,0
field,"ekd.company.staff_list,rec_name",0,Name,Наименование,0
field,"ekd.company.staff_list,regular",0,Regular appointment,,0
field,"ekd.company.staff_list,staff",0,Staff list,Штатное расписание,0
field,"ekd.company.staff_list,start_date",0,Start Date,Дата начала,0
field,"ekd.company.staff_list,state",0,State,Статус,0
field,"ekd.company.staff_list,time_management",0,Time management,,0
field,"ekd.company.staff_list,work_rate",0,Number of bets,Кол-во ставок,0
field,"ekd.company.staff_list.payroll,coefficient",0,Coefficient,Коэфф.,0
field,"ekd.company.staff_list.payroll,currency",0,Currency,Валюта,0
field,"ekd.company.staff_list.payroll,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.company.staff_list.payroll,end_date",0,End Date,Дата окончания,0
field,"ekd.company.staff_list.payroll,name",0,Name,Наименование,0
field,"ekd.company.staff_list.payroll,rate",0,Rate,Ставка,0
field,"ekd.company.staff_list.payroll,rec_name",0,Name,Наименование,0
field,"ekd.company.staff_list.payroll,sequence",0,Sequence,Последовательность,0
field,"ekd.company.staff_list.payroll,staff_list",0,Staff list,Штатное расписание,0
field,"ekd.company.staff_list.payroll,start_date",0,Start Date,Дата начала,0
field,"ekd.company.staff_list.payroll,type_coefficient",0,Type Coefficient,Тип коэфф.,0
field,"ir.action,active",0,Active,Действующий,0
field,"ir.action,groups",0,Groups,Группы,0
field,"ir.action,keywords",0,Keywords,Ключевые слова,0
field,"ir.action,name",0,Name,Наименование,0
field,"ir.action,rec_name",0,Name,Наименование,0
field,"ir.action,type",0,Type,Тип,0
field,"ir.action,usage",0,Usage,Использования,0
field,"ir.action-res.group,action_id",0,Action,Действие,0
field,"ir.action-res.group,gid",0,Group,Группа,0
field,"ir.action-res.group,rec_name",0,Name,Наименование,0
field,"ir.action.act_window,act_window_views",0,Views,Виды,0
field,"ir.action.act_window,action",0,Action,Действие,0
field,"ir.action.act_window,auto_refresh",0,Auto-Refresh,Авто-Обновление,0
field,"ir.action.act_window,context",0,Context Value, Контекст,0
field,"ir.action.act_window,domain",0,Domain Value, Фильтр выборки,0
field,"ir.action.act_window,limit",0,Limit,Лимит,0
field,"ir.action.act_window,rec_name",0,Name,Наименование,0
field,"ir.action.act_window,res_model",0,Model,Шаблон,0
field,"ir.action.act_window,search_value",0,Search Criteria,Критерии поиска,0
field,"ir.action.act_window,view_type",0,Type of view,Тип вида,0
field,"ir.action.act_window,views",0,Views,Виды,0
field,"ir.action.act_window,window_name",0,Window Name,Наименование окна,0
field,"ir.action.act_window.view,act_window",0,Action,Действие,0
field,"ir.action.act_window.view,rec_name",0,Name,Наименование,0
field,"ir.action.act_window.view,sequence",0,Sequence,Последовательность,0
field,"ir.action.act_window.view,view",0,View,Вид,0
field,"ir.action.keyword,action",0,Action,Действие,0
field,"ir.action.keyword,keyword",0,Keyword,Ключевое слово,0
field,"ir.action.keyword,model",0,Model,Шаблон,0
field,"ir.action.keyword,rec_name",0,Name,Наименование,0
field,"ir.action.report,action",0,Action,Действие,0
field,"ir.action.report,direct_print",0,Direct Print,Прямая печать,0
field,"ir.action.report,email",0,Email,Эл.почта,0
field,"ir.action.report,extension",0,Extension,Расширение,0
field,"ir.action.report,model",0,Model,Шаблон,0
field,"ir.action.report,module",0,Module,Модуль,0
field,"ir.action.report,rec_name",0,Name,Наименование,0
field,"ir.action.report,report",0,Path,Путь,0
field,"ir.action.report,report_content",0,Content,Содержание,0
field,"ir.action.report,report_content_data",0,Content,Содержание,0
field,"ir.action.report,report_name",0,Internal Name,Внутреннее наименование,0
field,"ir.action.report,style",0,Style,Стиль,0
field,"ir.action.report,style_content",0,Style,Стиль,0
field,"ir.action.url,action",0,Action,Действие,0
field,"ir.action.url,rec_name",0,Name,Наименование,0
field,"ir.action.url,url",0,Action Url,Действие URL,0
field,"ir.action.wizard,action",0,Action,Действие,0
field,"ir.action.wizard,email",0,Email,Эл.почта,0
field,"ir.action.wizard,model",0,Model,Шаблон,0
field,"ir.action.wizard,rec_name",0,Name,Наименование,0
field,"ir.action.wizard,window",0,Window,Окно,0
field,"ir.action.wizard,wiz_name",0,Wizard name,Наиманование мастера,0
field,"ir.action.wizard_size,height",0,Height,Высота,0
field,"ir.action.wizard_size,model",0,Model,Шаблон,0
field,"ir.action.wizard_size,rec_name",0,Name,Наименование,0
field,"ir.action.wizard_size,user",0,User,Пользователь,0
field,"ir.action.wizard_size,width",0,Width,Ширина,0
field,"ir.action.wizard_size,wizard",0,Wizard,Мастер,0
field,"ir.attachment,collision",0,Collision,Коллизия,0
field,"ir.attachment,datas",0,Datas,Данные,0
field,"ir.attachment,datas_size",0,Datas size,Размер данных,0
field,"ir.attachment,description",0,Description,Описание,0
field,"ir.attachment,digest",0,Digest,Резюме,0
field,"ir.attachment,link",0,Link,Ссылка,0
field,"ir.attachment,name",0,Attachment Name,Имя вложения,0
field,"ir.attachment,rec_name",0,Name,Наименование,0
field,"ir.attachment,res_id",0,Resource ID,Ресурс ID,0
field,"ir.attachment,res_model",0,Resource Model,Ресурс Шаблон,0
field,"ir.cache,name",0,Name,Наименование,0
field,"ir.cache,rec_name",0,Name,Наименование,0
field,"ir.cache,timestamp",0,Timestamp,Время,0
field,"ir.cron,active",0,Active,Действующий,0
field,"ir.cron,args",0,Arguments,Аргументы,0
field,"ir.cron,companies",0,Companies,Организация,0
field,"ir.cron,doall",0,Repeat missed,Повторить пропущенные,0
field,"ir.cron,function",0,Function,Функция,0
field,"ir.cron,interval_number",0,Interval Number,Внутренний номер,0
field,"ir.cron,interval_type",0,Interval Unit,Внутренния единица,0
field,"ir.cron,model",0,Model,Шаблон,0
field,"ir.cron,name",0,Name,Наименование,0
field,"ir.cron,nextcall",0,Next call date,Дата следующего вызова,0
field,"ir.cron,numbercall",0,Number of calls,Количество звонков,0
field,"ir.cron,priority",0,Priority,Приоритет,0
field,"ir.cron,rec_name",0,Name,Наименование,0
field,"ir.cron,request_user",0,Request User,Запрос пользователя,0
field,"ir.cron,running",0,Running,Выполняющиеся,0
field,"ir.cron,user",0,Execution User,От имени пользователя,0
field,"ir.cron-company.company,company",0,Company,Учет.орг.,0
field,"ir.cron-company.company,cron",0,Cron,Планировщик,0
field,"ir.cron-company.company,rec_name",0,Name,Наименование,0
field,"ir.default,clause",0,Clause,Пункт,0
field,"ir.default,field",0,Field,Поле,0
field,"ir.default,model",0,Model,Шаблон,0
field,"ir.default,rec_name",0,Name,Наименование,0
field,"ir.default,user",0,User,Пользователь,0
field,"ir.default,value",0,Value,Значение,0
field,"ir.export,export_fields",0,Fields,Поля,0
field,"ir.export,name",0,Name,Наименование,0
field,"ir.export,rec_name",0,Name,Наименование,0
field,"ir.export,resource",0,Resource,Ресурс,0
field,"ir.export.line,export",0,Export,Экспорт,0
field,"ir.export.line,name",0,Name,Наименование,0
field,"ir.export.line,rec_name",0,Name,Наименование,0
field,"ir.lang,active",0,Active,Действующий,0
field,"ir.lang,code",0,Code,Код,0
field,"ir.lang,date",0,Date,Дата,0
field,"ir.lang,decimal_point",0,Decimal Separator,Десятичный разделитель,0
field,"ir.lang,direction",0,Direction,Направление,0
field,"ir.lang,grouping",0,Grouping,Группировка,0
field,"ir.lang,name",0,Name,Наименование,0
field,"ir.lang,rec_name",0,Name,Наименование,0
field,"ir.lang,thousands_sep",0,Thousands Separator,Разделитель тысяч,0
field,"ir.lang,translatable",0,Translatable,Переводимый,0
field,"ir.model,fields",0,Fields,Поля,0
field,"ir.model,info",0,Information,Информация,0
field,"ir.model,model",0,Model Name,Наименование шаблона,0
field,"ir.model,module",0,Module,Модуль,0
field,"ir.model,name",0,Model Description,Описание шаблона,0
field,"ir.model,rec_name",0,Name,Наименование,0
field,"ir.model.access,description",0,Description,Описание,0
field,"ir.model.access,group",0,Group,Группа,0
field,"ir.model.access,model",0,Model,Шаблон,0
field,"ir.model.access,perm_create",0,Create Access,Добавление,0
field,"ir.model.access,perm_delete",0,Delete Access,Удаление,0
field,"ir.model.access,perm_read",0,Read Access,Чтение,0
field,"ir.model.access,perm_write",0,Write Access,Запись,0
field,"ir.model.access,rec_name",0,Name,Наименование,0
field,"ir.model.data,date_init",0,Init Date,Дата инициализации,0
field,"ir.model.data,date_update",0,Update Date,Дата обновления,0
field,"ir.model.data,db_id",0,Resource ID,Ресурс ID,0
field,"ir.model.data,fs_id",0,Identifier on File System,Идентификатор в файловой системе,0
field,"ir.model.data,inherit",0,Inherit,Наследование,0
field,"ir.model.data,model",0,Model,Шаблон,0
field,"ir.model.data,module",0,Module,Модуль,0
field,"ir.model.data,rec_name",0,Name,Наименование,0
field,"ir.model.data,values",0,Values,Значения,0
field,"ir.model.field,field_description",0,Field Description,Описание поля,0
field,"ir.model.field,groups",0,Groups,Группы,0
field,"ir.model.field,help",0,Help,Помощь,0
field,"ir.model.field,model",0,Model,Шаблон,0
field,"ir.model.field,module",0,Module,Модуль,0
field,"ir.model.field,name",0,Name,Наименование,0
field,"ir.model.field,rec_name",0,Name,Наименование,0
field,"ir.model.field,relation",0,Model Relation,Связь шаблона,0
field,"ir.model.field,ttype",0,Field Type,Тип поля,0
field,"ir.model.field-res.group,field_id",0,Model Field,Поле шаблона,0
field,"ir.model.field-res.group,group_id",0,Group,Группа,0
field,"ir.model.field-res.group,rec_name",0,Name,Наименование,0
field,"ir.model.print_model_graph.init,level",0,Level,Уровень,0
field,"ir.module.module,author",0,Author,Автор,0
field,"ir.module.module,dependencies",0,Dependencies,Зависимые,0
field,"ir.module.module,description",0,Description,Описание,0
field,"ir.module.module,name",0,Name,Наименование,0
field,"ir.module.module,rec_name",0,Name,Наименование,0
field,"ir.module.module,shortdesc",0,Short description,Краткое описание,0
field,"ir.module.module,state",0,State,Состояние,0
field,"ir.module.module,version",0,Version,Версия,0
field,"ir.module.module,website",0,Website,Сайт,0
field,"ir.module.module.config_wizard.item,name",0,Name,Наименование,0
field,"ir.module.module.config_wizard.item,rec_name",0,Name,Наименование,0
field,"ir.module.module.config_wizard.item,sequence",0,Sequence,Последовательность,0
field,"ir.module.module.config_wizard.item,state",0,State,Состояние,0
field,"ir.module.module.dependency,module",0,Module,Модуль,0
field,"ir.module.module.dependency,name",0,Name,Наименование,0
field,"ir.module.module.dependency,rec_name",0,Name,Наименование,0
field,"ir.module.module.dependency,state",0,State,Состояние,0
field,"ir.module.module.install_upgrade.init,module_info",0,Modules to update,Модули для обновления,0
field,"ir.property,company",0,Company,Учет.орг.,0
field,"ir.property,field",0,Field,Поле,0
field,"ir.property,name",0,Name,Наименование,0
field,"ir.property,rec_name",0,Name,Наименование,0
field,"ir.property,res",0,Resource,Ресурс,0
field,"ir.property,value",0,Value,Значение,0
field,"ir.rule,field",0,Field,Поле,0
field,"ir.rule,operand",0,Operand,Операнд,0
field,"ir.rule,operator",0,Operator,Оператор,0
field,"ir.rule,rec_name",0,Name,Наименование,0
field,"ir.rule,rule_group",0,Group,Группа,0
field,"ir.rule.group,default_p",0,Default,По умолчанию,0
field,"ir.rule.group,global_p",0,Global,Общий,0
field,"ir.rule.group,groups",0,Groups,Группы,0
field,"ir.rule.group,model",0,Model,Шаблон,0
field,"ir.rule.group,name",0,Name,Наименование,0
field,"ir.rule.group,perm_create",0,Create Access,Добавление,0
field,"ir.rule.group,perm_delete",0,Delete Access,Удаление,0
field,"ir.rule.group,perm_read",0,Read Access,Чтение,0
field,"ir.rule.group,perm_write",0,Write Access,Запись,0
field,"ir.rule.group,rec_name",0,Name,Наименование,0
field,"ir.rule.group,rules",0,Tests,Тесты,0
field,"ir.rule.group,users",0,Users,Пользователи,0
field,"ir.rule.group-res.group,group_id",0,Group,Группа,0
field,"ir.rule.group-res.group,rec_name",0,Name,Наименование,0
field,"ir.rule.group-res.group,rule_group_id",0,Rule Group,Правило группы,0
field,"ir.rule.group-res.user,rec_name",0,Name,Наименование,0
field,"ir.rule.group-res.user,rule_group_id",0,Rule Group,Правило группы,0
field,"ir.rule.group-res.user,user_id",0,User,Пользователь,0
field,"ir.sequence,active",0,Active,Действующий,0
field,"ir.sequence,code",0,Sequence Code,Тип последовательности,0
field,"ir.sequence,company",0,Company,Учет.орг.,0
field,"ir.sequence,name",0,Sequence Name,Наименование последовательности,0
field,"ir.sequence,number_increment",0,Increment Number,Коэфициент увеличения,0
field,"ir.sequence,number_next",0,Next Number,Следующий номер,0
field,"ir.sequence,padding",0,Number padding,Кол-во дополнения,0
field,"ir.sequence,prefix",0,Prefix,Префикс,0
field,"ir.sequence,rec_name",0,Name,Наименование,0
field,"ir.sequence,suffix",0,Suffix,Суффикс,0
field,"ir.sequence.strict,active",0,Active,Действующий,0
field,"ir.sequence.strict,code",0,Sequence Code,Тип последовательности,0
field,"ir.sequence.strict,company",0,Company,Учет.орг.,0
field,"ir.sequence.strict,name",0,Sequence Name,Наименование последовательности,0
field,"ir.sequence.strict,number_increment",0,Increment Number,Коэфициент увеличения,0
field,"ir.sequence.strict,number_next",0,Next Number,Следующий номер,0
field,"ir.sequence.strict,padding",0,Number padding,Кол-во дополнения,0
field,"ir.sequence.strict,prefix",0,Prefix,Префикс,0
field,"ir.sequence.strict,rec_name",0,Name,Наименование,0
field,"ir.sequence.strict,suffix",0,Suffix,Суффикс,0
field,"ir.sequence.type,code",0,Sequence Code,Код последовательности,0
field,"ir.sequence.type,name",0,Sequence Name,Наименование последовательности,0
field,"ir.sequence.type,rec_name",0,Name,Наименование,0
field,"ir.translation,fuzzy",0,Fuzzy,Нечеткие,0
field,"ir.translation,lang",0,Language,Язык,0
field,"ir.translation,model",0,Model,Шаблон,0
field,"ir.translation,module",0,Module,Модуль,0
field,"ir.translation,name",0,Field Name,Название поля,0
field,"ir.translation,rec_name",0,Name,Наименование,0
field,"ir.translation,res_id",0,Resource ID,Ресурс ID,0
field,"ir.translation,src",0,Source,Исходный текст,0
field,"ir.translation,type",0,Type,Тип,0
field,"ir.translation,value",0,Translation Value,Значение перевода,0
field,"ir.translation.export.init,lang",0,Language,Язык,0
field,"ir.translation.export.init,module",0,Module,Модуль,0
field,"ir.translation.export.start,file",0,File,Файл,0
field,"ir.translation.update.init,lang",0,Language,Язык,0
field,"ir.ui.menu,action",0,Action,Действие,0
field,"ir.ui.menu,active",0,Active,Действующий,0
field,"ir.ui.menu,childs",0,Children,Подчиненое,0
field,"ir.ui.menu,complete_name",0,Complete Name,Полное название,0
field,"ir.ui.menu,groups",0,Groups,Группы,0
field,"ir.ui.menu,icon",0,Icon,Иконка,0
field,"ir.ui.menu,name",0,Menu,Меню,0
field,"ir.ui.menu,parent",0,Parent Menu,Основное меню,0
